uid,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,source_review
c7fd03e53b0d4e9eb6ccf33711dbd20d,Ethiopia Yirgacheffe Natural Haru Suke G1,Kakalove Cafe,Medium-Light,Taiwan,Gedeo Zone,Yirgacheffe,4.39,"94,0",November 2020,"Bright, lively, richly fruit-toned. Dried mango, hazelnut butter, jasmine, honey, cedar in aroma and cup. Sweetly tart with juicy, fruit-toned acidity; very full, syrupy mouthfeel. The resonant finish leads with notes of dried mango and hazelnut supported by honey tones throughout.",cite
c5b689ef5a3a4704b852fdbbd6a475a7,Finca Sophia Gesha Washed,Equator Coffees,Medium-Light,United States,Nueva Suiza,Chiriquí Province,44.09,"98,0",November 2020,"Subtly powerful, harmoniously integrated, complete. Pineapple, nectarine, complex florals, cocoa nib, roasted pine nut in aroma and cup. Stunningly bright and expressive structure with very balanced acidity. Silky, buoyant mouthfeel. A deep, very long finish retains the grace and complexity of the cup through to the end.",cite
23965c475e03417cab882610bb0706a2,Colombia Granja La Esperanza Java Anaerobic,Bird Rock Coffee Roasters,Medium-Light,United States,Valle Del Cauca Department,Colombia,49.97,"95,0",November 2020,"Crisp, tangy, richly sweet-tart-savory. Vanilla yogurt, guava, dark chocolate, sassafras, sandalwood in aroma and cup. Sweetly tart with savory undertones and tangy acidity; very full, syrupy-smooth mouthfeel. The resonant flavor-saturated finish carries forward all of the notes from the cup.",cite
b772afe0c3bb43f2a60e2bc046f0967e,Ethiopia Guji Super-Natural Decaf Water Process,Big Shoulders Coffee,Medium,United States,Guji Zone,Oromia Region,5.29,"91,0",November 2020,"Deeply and roundly roast-toned. Dark chocolate, singed cedar, raisin, almond, magnolia in aroma and cup. Sweetly savory with gentle, round acidity; crisp, velvety mouthfeel. Chocolate and raisin lead the way in the quiet finish. ",cite
01a2bb5054f748659a0e6c7865726876,Shantawene Ethiopia Daya Bensa Natural,Cafe Virtuoso,Light,United States,Sidama Region,South-Central Ethiopia,5.58,"94,0",November 2020,"Cleanly fruit-toned, bright and lively. Honeydew melon, dark chocolate, hop flowers, lemon verbena, fresh-cut oak in aroma and cup. Richly bittersweet in structure, balanced with juicy acidity; plush, syrupy mouthfeel. The finish centers around notes of honeydew and chocolate with brisk undertones of hop flowers.",cite
509e1405f750400283cd7ae0be3f3626,Tigesit Waqa,Bird Rock Coffee Roasters,Medium-Light,United States,Yirgacheffe,South-Central Ethiopia,5.88,"93,0",November 2020,"Richly fruit-forward, chocolate-toned. Dried blueberry, chocolate fudge, gardenia, cashew, orange zest in aroma and cup. Deeply sweet with fruity acidity; plush, creamy mouthfeel. Chocolaty finish with blueberry and orange complication.",cite
78b3b257c9054a5b9dda14a799003619,Kenya AA FAQ,Small Eyes Cafe,Medium-Light,Taiwan,Kenya,Yirgacheffe,5.28,"94,0",November 2020,"Richly floral, deeply chocolaty. Wisteria, dark chocolate, red currant, cedar, molasses in aroma and cup. Crisp, sweetly tart structure with vibrant, juicy acidity; plush, viscous mouthfeel. The quiet finish centers on notes of chocolate, wisteria and cedar.",cite
f84803db7854411a96016710240ddd99,Ardent Ethiopia Natural,JBC Coffee Roasters,Medium-Light,United States,Sidama Region,South-Central Ethiopia,15.43,"97,0",November 2020,"Delicately sweet-tart, richly and intricately aromatic, deep-toned. Dried hibiscus flowers, bergamot, frankincense, lychee, boysenberry in aroma and cup. Confidently sweet-tart structure with sparkling acidity; silky, buoyant mouthfeel. The long, lingering flavor-saturated finish intoxicatingly blurs fruit and floral notes.",cite
111d121e64c7435c8f38e9e58f0557c8,Kona Mocca®,Hula Daddy Kona Coffee,Medium-Light,Hawai'i,Holualoa,North Kona,33.05,"96,0",November 2020,"Chocolaty, richly sweet-tart, deep-toned. Chocolate fudge, passion fruit, sandalwood, lily, a hint of Cognac in aroma and cup. Sweetly and opulently tart with generous, bright acidity; lush, viscous mouthfeel. Sandalwood- and chocolate-toned finish with undertones of passionfruit into the long.",cite
2c4f8cf87d5648859ae1c80cf33b4eba,Holiday Coffee,Hula Daddy Kona Coffee,Medium-Light,Hawai'i,Holualoa,North Kona,17.61,"94,0",November 2020,"Sweet-toned with a distinct lactic tang. Dried mango, fermenty tangerine, fresh yogurt, narcissus, Nutella in aroma and cup. Savory-sweet structure with lactic-leaning acidity; smooth, satiny mouthfeel. The long, sweet finish consolidates around notes of Nutella and tangerine.",cite
e72b25021ff343fe97d32cc4665a1137,Peru Yanesha Geisha,94 Fresh Coffee,Medium-Light,Taiwan,Pasco Department,Villa Rica,14.16,"94,0",December 2020,"Deeply floral, cocoa-toned. Lilac, dark chocolate, apricot, almond nougat, sandalwood in aroma and cup. Sweet in structure with bright, juicy acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of dark chocolate and apricot with undertones of sandalwood.",cite
192b8643714c48c49b71e99e2e0b4480,Honduras El Retono,94 Fresh Coffee,Light,Taiwan,La Paz Department,Honduras,6.37,"93,0",December 2020,"Delicately sweet-tart, richly aromatic. Cocoa nib, green apple, orange zest, hazelnut butter, rhododendron in aroma and cup. Sweet-tart structure with crisp, citrusy acidity; satiny mouthfeel. The nut-toned finish is enlivened by rhododendron-like florals.",cite
6a657637424c41b4bf80b1a3f61d5a2d,Flower Queens of Africa Blend,Green Stone Coffee,Medium-Light,Taiwan,Guji Zone,Oromia Region,9.6,"93,0",November 2020,"Richly fruit- and floral-toned. Blueberry, gardenia, dark chocolate, orange zest, a hint of thyme in aroma and cup. Sweet-savory with gently fruity acidity; full, satiny-smooth mouthfeel.The finish consolidates to notes of blueberry and dark chocolate with undertones of thyme.",cite
2e51d774d9b5471da6324077eb1f748e,Umoja Organic Red Bourbon,Equiano Coffee,Light,United States,South Kivu Province,Democratic Republic Of The Congo,5.29,"93,0",November 2020,"Balanced, deeply sweet with savory undertones. Caramel, red apple, baking chocolate, grapefruit zest, freesia-like flowers in aroma and cup. Sweetly savory structure with crisp, lively acidity; lightly syrupy mouthfeel. The finish centers around notes of caramel and freesia with a lasting hint of grapefruit zest.",cite
d7f343246eeb4a1c850a16a59d976d6a,Ethiopia Guji Chembi,Vennel Coffee,Medium-Light,Taiwan,Guji Zone,Oromia Region,6.34,"95,0",November 2020,"Richly sweet, chocolaty and fruit-toned. Mango, dark chocolate, sandalwood, maple syrup, rhododendron-like flowers in aroma and cup. Sweet-toned structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish leads with mango and dark chocolate suggestions. ",cite
b7cb9568ae314a27bd216ac926f0f969,Kenya Nyeri,Peacock Coffee Roaster,Medium-Light,Taiwan,Nyeri County,South-Central Kenya,6.4,"94,0",November 2020,"High-toned, richly sweet-tart. Black currant, hibiscus flower, fresh-cut cedar, roasted cocoa nib, tamarind in aroma and cup. Richly sweet-tart structure with resonant, lively acidity; very syrupy mouthfeel. The pleasing finish leads with black currant and hibiscus flower in the short, rounding to cocoa nib and cedar in the long.",cite
9c45013f5bc54abab89e093732a73ce6,Kona Red Bourbon Anaerobic Washed Uluwehi Farm,Paradise Roasters,Medium-Light,United States,Holualoa,Kona,26.41,"95,0",November 2020,"Complexly fruit-driven with subtle savory underpinnings. Strawberry guava, banana, cocoa nib, honeysuckle, hints of goat cheese in aroma and cup. Richly aromatic, deeply sweet with bright, juicy acidity; very full, syrupy mouthfeel. The deep-toned finish elegantly extends the character of the cup.",cite
b68c131f6a114d0e87592bb524e21055,Wush Wush,Red Rooster Coffee Roaster,Light,United States,Sidama Region,Southern Ethiopia,6.17,"95,0",November 2020,"Delicately and richly aromatic; complex, multi-layered. Plum blossom, guava, cocoa nib, narcissus, lemon verbena in aroma and cup. Sweetly tart with bright, juicy acidity; lush, silky mouthfeel. Flavor-laden finish, cocoa- and floral-driven.",cite
e61203c495664b4690a8b0bbcbcbdc70,Kona Lactic Natural Black Rock Farm,Paradise Roasters,Medium-Light,United States,Kona,Big Island Of Hawaii,22.0,"93,0",November 2020,"Sweetly tart, deeply savory. Baking spices, caramel, goat milk yogurt, baking chocolate, violet in aroma and cup. Sweet-savory structure with pert acidity; viscous, creamy mouthfeel. A delicate finish consolidates to baking spices with goat milk undertones.",cite
914a65f9dfc1471eb9f220489ea4c40c,Organic Red Honey Ramirez Estate Microlot,Cafe Kreyol,Medium,United States,Jarabacoa,Dominican Republic,3.82,"92,0",November 2020,"Crisp, gently fruit-toned. Raspberry jam, baking chocolate, magnolia, almond, cedar in aroma and cup. Sweet structure with round acidity; velvety-smooth mouthfeel. Quiet, chocolaty and nut-driven finish.",cite
20cb7d89031a4b02a1c9f4c713c0db24,Coffea Diversa Yellow Dalle Honey,Paradise Roasters,Light,United States,Suchitan,Guatemala,17.59,"92,0",November 2020,"Delicately and sweetly herbaceous. Lemon verbena, tangerine zest, cocoa nib, magnolia, oak in aroma and cup. Crisply sweet with gently savory undertones; silky mouthfeel. The finish consolidates to notes of lemon verbena and oak with hints of magnolia-like florals. ",cite
7a0f0d8d4f954bc8b003e9925f6d9c6c,Honey Typica Anaerobic,Hala Tree Kona Coffee,Medium-Light,Hawai'i,North Kona,Big Island Of Hawaii,16.53,"95,0",November 2020,"Complex, richly tart, with compelling savory undertones. Dark chocolate, pomegranate yogurt, almond brittle, sandalwood, freesia-like flowers in aroma and cup. Balanced structure with juicy, citrusy acidity; very full, syrupy mouthfeel. The flavor-laden finish carries over all the notes from the cup, dark chocolate and pomegranate in particular.",cite
f94cc916f2a1480880abaa60346b8029,Geisha,Hala Tree Kona Coffee,Medium-Light,Hawai'i,North Kona,Big Island Of Hawaii,14.55,"94,0",November 2020,"Delicately rich, floral- and cocoa-toned. Baking chocolate, star jasmine, blackberry, lime zest, brown sugar in aroma and cup. Deeply sweet with vibrant, round acidity; plush, syrupy mouthfeel. The resonant finish centers around notes of baking chocolate, jasmine and brown sugar.",cite
fae4864ff56a4014b4d52af1b96732a9,Holiday Blend,Hala Tree Kona Coffee,Medium,Hawai'i,North Kona,Big Island Of Hawaii,14.33,"93,0",November 2020,"Richly sweet, chocolaty, spice-toned. Dark chocolate, plum, macadamia nut, baking spices, narcissus in aroma and cup. Sweet structure with gentle, round acidity; syrupy-smooth mouthfeel. The finish is deeply chocolaty with notes of baking spices lingering into the long.",cite
4204ea93953c4614a77adf3c26518aa4,Natural Typica Anaerobic,Hala Tree Kona Coffee,Medium-Light,Hawai'i,North Kona,Big Island Of Hawaii,16.53,"93,0",November 2020,"Spice-toned, fruit-driven. Dried raspberry, cocoa powder, lemon verbena, cedar, agave syrup in aroma and cup. Sweetly tart structure with brisk acidity; full, satiny-smooth mouthfeel. Fruit-toned finish with notes of dried raspberry and cocoa undertones.",cite
b1d5a15eceac436b84ed2e6f223d7e19,Panama Abu Natural ASD Geisha BOP GN11,Kakalove Cafe,Medium-Light,Taiwan,Boquete,Panama,33.98,"96,0",November 2020,"Provocative in structure, richly sweet-savory, tangy. Pineapple kefir, vanilla, cocoa nib, aromatic orchid, fresh-cut fir in aroma and cup. Sweet-savory structure with high-toned acidity; lightly syrupy, very viscous mouthfeel. The finish consolidates to notes of vanilla, cocoa and tangy pineapple.",cite
1a3d81bd4c964effb7c6b3af57dbf569,Ethiopia Kochere Boji,Lexington Coffee Roasters,Medium-Light,United States,Yirgacheffe,Southern Ethiopia,5.86,"95,0",November 2020,"Sweetly tart, fruit- and floral-toned. Apricot, jasmine, cocoa nib, nougat, hazelnut butter in aroma and cup. Sweet-tart structure with juicy, balanced acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish carries over all the lovely aromatics from the cup.",cite
b5febcb609d34fccbae20f5df9623b85,Guatemala Bella Carmona,Big Shoulders Coffee,Medium-Light,United States,Antigua Growing Region,Guatemala,5.29,"93,0",December 2020,"Chocolaty, floral-toned. Baking chocolate, honeysuckle, date, almond butter, cedar in aroma and cup. Sweet structure with bright acidity; satiny-smooth mouthfeel. Baking chocolate and honeysuckle, supported by cedar, carry the finish.",cite
ff957537d5ed4a1282efc0477e31c228,Thailand Omkoi Sopa’s Estate,Paradise Roasters,Light,United States,Omkoi District,Chiang Mai Province,8.8,"93,0",December 2020,"Delicate, complex, multi-layered. Wild honey, bergamot, freesia-like flowers, thyme, green apple in aroma and cup. Sweetly tart with citrusy-bright acidity; delicate, silky mouthfeel. Gentle tea-like finish with notes of bergamot and wild honey.",cite
9b539a15c7c94c1baa95e1dc74b74dcd,Espresso Blend,Souvenir Coffee,Medium,United States,Brazil,East Timor,5.0,"93,0",December 2020,"Evaluated as espresso. Crisply sweet, chocolaty and nut-toned. Baking chocolate, raisin, hazelnut, fresh-cut fir, molasses in aroma and small cup. Crisp, velvety mouthfeel; richly drying, wood-framed finish. Nutella-like in three parts milk.",cite
12828484ced84310b93bd833998aabea,Burundi Buhorwa,Big Shoulders Coffee,Light,United States,Kayanza Province,Burundi,6.47,"93,0",December 2020,"Balanced, richly sweet-tart. Lychee, orange zest, amber oil, cocoa nib, narcissus-like flowers in aroma and cup. Sweet-toned structure with poised acidity; syrupy-smooth mouthfeel. The floral-toned finish centers around amber and orange zest suggestions.",cite
54bf1995b4ce41e9848861e57b3c0c54,Jose Cienfuegos Mexico,JBC Coffee Roasters,Medium-Light,United States,Veracruz State,Mexico,4.7,"92,0",December 2020,"Cocoa-toned, gently tart. Pomegranate, cocoa powder, almond, narcissus, molasses in aroma and cup. Sweet-tart structure with brisk acidity; satiny mouthfeel. The finish consolidates to notes of cocoa powder and molasses.",cite
86dde617818044468078728b536d1fb5,Cual Bicicleta,Merge Coffee Company,Medium-Light,United States,Marcala,Honduras,5.29,"93,0",December 2020,"Citrusy, spice-toned. Dried orange zest, baking spices, golden raisin, hazelnut, fresh-cut oak in aroma and cup. Sweet-toned structure with brisk acidity; plush, syrupy mouthfeel. The crisp finish is redolent with dried orange zest and baking spices. ",cite
928571635114447085e40ad3626db883,Pena Blanca Black Honey,Merge Coffee Company,Medium-Light,United States,Los Planes,Comayagua,5.29,"93,0",December 2020,"Crisply sweet-tart, floral-toned. Narcissus, plum, baking chocolate, almond, brown sugar in aroma and cup. Sweetly tart structure with vibrant acidity; satiny-smooth mouthfeel. The quiet finish centers around suggestions of brown sugar and almond.",cite
7dcf082db92b4b308426543d35fe19b6,La Joya,Merge Coffee Company,Medium-Light,United States,San José,La Paz Department,5.29,"93,0",December 2020,"Delicate, cleanly fruit-toned. Raspberry, cocoa nib, vanilla bean, magnolia, cedar in aroma and cup. Richly sweet with balanced acidity; lightly syrupy mouthfeel. The finish consolidates to cocoa nib and vanilla bean with undertones of raspberry. ",cite
b1afd40ed7b04675af11c9b672edc85c,Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA,"Good Chance Biotechnology, Ltd.",Medium-Light,Taiwan,Muranga County,Central Kenya,90.83,"94,0",December 2020,"Sweetly savory, rich and deep. Dark chocolate, violet, pomegranate, maple syrup, cedar in aroma and cup. Crisply bright with juicy acidity; very syrupy mouthfeel. Notes of violet and pomegranate, with undertones of cedar, resonate in the finish.",cite
1ad6b1476de049e6ad0b2abd02aaa65c,Magic Cat Civet Ethiopia Sidamo Shantwene Litchi Rose Washed,"Good Chance Biotechnology, Ltd.",Medium-Light,Taiwan,Sidama Region,South-Central Ethiopia,90.83,"93,0",December 2020," Sweetly tart, vibrant. Dried apricot, caramel, magnolia, thyme, oak in aroma and cup. Sweet-tart structure with brisk acidity; plush, viscous mouthfeel. The quiet finish leads with notes of caramel-toned apricot and fresh-cut oak.",cite
61469dab028a4da09cec4cdf9dfd6d5a,Ethiopia Grade 1 Chelchele,Nostalgia Coffee Roasters,Light,United States,Yirgacheffe,Southern Ethiopia,6.47,"94,0",December 2020,"Delicate, richly aromatic, floral-toned. Honeysuckle, cocoa nib, pink grapefruit zest, apricot, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; plush, syrupy mouthfeel. Floral- and cocoa-driven finish.",cite
4c8f6a5880a74c89a48af8d46f5efc22,Ethiopia Natural Yirgacheffe Gr.1 Cleopatra,Simon Hsieh Aroma Roast Coffees,Medium,Taiwan,Yirgacheffe,Southern Ethiopia,15.58,"95,0",December 2020,"Evaluated as espresso. Bright, juicy, floral-toned. Chocolate fudge, black cherry, lemon verbena, brown sugar, sandalwood in aroma and cup. Satiny-smooth mouthfeel; the crisply sweet finish leads with black cherry and brown sugar suggestions. In cappuccino-scaled milk, black cherry and dark chocolate notes harmonize far into the long finish.",cite
5894039242584c60ab4fd954582c972a,Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed,Simon Hsieh Aroma Roast Coffees,Medium,Taiwan,Alishan,Taiwan,15.58,"94,0",December 2020,"Evaluated as espresso. Deep-toned, richly sweet-tart. Tamarind, plum, dark chocolate, cedar, molasses in aroma and small cup. Very syrupy mouthfeel; the finish centers on tamarind and rich cedar notes. Balanced in three parts milk, driven by stone fruit and chocolate.",cite
8b1f2aec62f445f28a386ef9b6bd42b6,Ethiopia Keramo Zero Oxygen Natural,Theory Coffee Roasters,Medium-Light,United States,Keramo Village,Sidama Region,24.25,"94,0",December 2020,"Vibrantly sweet-tart. Lime zest, tea rose, cocoa nib, sandalwood, a hint of marjoram in aroma and cup. Brightly sweet with juicy acidity; plush, syrupy mouthfeel. The fruit-toned finish is balanced by crisp cocoa nib.",cite
8851e080bdea44d88e079bc64eb813de,Sumatra Mutu Batak,Jackrabbit Java,Light,United States,Lintong Growing Region,North Sumatra Province,4.12,"93,0",December 2020,"Deep, rich, sweetly earth-toned. Pipe tobacco, baking chocolate, plum, nougat, narcissus-like flowers in aroma and cup. Sweet structure with pert acidity; full, creamy mouthfeel. Pipe tobacco and nougat complicate the chocolaty finish.",cite
68df130b4fdc416cbb10e37f300571e4,Peru Chacra Don Dago,SkyTop Coffee,Medium-Light,United States,Villa Rica,Oxapampa Province,4.41,"92,0",December 2020,"Sweetly spice-toned. Baking spices, rhododendron, dark chocolate, hazelnut, molasses in aroma and cup. Sweet-toned with gentle acidity; full, syrupy mouthfeel. Drying finish with notes of cinnamon and nutmeg in the short, rounding to chocolate in the long. ",cite
3b19256ffade482aa8847b1c705e0a2f,Dharma Espresso Blend,Temple Coffee Roasters,Medium,United States,Brazil,Ethiopia,4.85,"92,0",December 2020,"Evaluated as espresso. Dark chocolate, magnolia, cedar, black cherry, lemon zest in aroma and small cup. Delicate, satiny mouthfeel; chocolaty, floral finish supported by aromatic wood notes. The milk shot is chocolate- and flower-driven.",cite
6be4f7919e544425b99b473cbfdb0748,Colombia Planadas,SkyTop Coffee,Medium-Light,United States,Tolima Department,Colombia,4.41,"92,0",December 2020,"Chocolaty and sweetly nut-toned. Baking chocolate, almond butter, nougat, lychee, lily in aroma and cup. Sweet structure with gentle, round acidity; velvety-smooth mouthfeel. Crisp, chocolaty finish with undertones of almond and lily.",cite
ad6d16581de24906ba9aa960dc772df8,Ethiopia Sidama Bensa Bekele,Drink Coffee Do Stuff,Medium-Light,United States,Sidama Region,South-Central Ethiopia,6.17,"91,0",December 2020,"Crisply sweet, citrusy. Orange zest, cocoa powder, hazelnut, oak, maple syrup in aroma and cup. Sweet-toned structure with brisk acidity; delicate, silky mouthfeel. The gently drying finish centers on notes of cocoa-toned orange and hazelnut.",cite
b245ebde6e3745a48e316f97a7f4b62a,Guatemala Acetenango Gesha Lot 2,RamsHead Coffee Roasters,Medium-Light,United States,Acatenango,Guatemala,8.8,"93,0",January 2021,"Cocoa-and spice-toned. Cocoa powder, cherry, fir, hazelnut, cinnamon in aroma and cup. Sweet structure with bright acidity; full, satiny mouthfeel. The finish is nutty and cocoa-driven, supported by hints of cherry and fir.",cite
eba2c337b408416f8ba7f15c65bb11a3,Guatemala Santa Felisa Solar Eclipse Gesha Natural,Euphora Coffee,Light,Taiwan,Acatenango,Guatemala,17.56,"94,0",January 2021,"Sweet-toned, delicately floral. Raspberry, narcissus, cocoa nib, almond, agave syrup in aroma and cup. Deeply sweet structure with rich, vibrant acidity; full, viscous mouthfeel. The finish leads with notes of raspberry and agave in the short, rounding to cocoa nib in the long.",cite
94d7f31c12094aac8782a4a645bab283,Guatemala Acatenango,Sunny's Coffee,Medium-Light,Japan,Acatenango,Guatemala,8.71,"93,0",January 2021,"Crisply sweet, gently resonant. Freesia, apricot, pistachio, maple syrup, cedar in aroma and cup. Sweetly savory structure with round acidity; full, syrupy mouthfeel. The finish consolidates to notes of apricot and pistachio.",cite
3db6e6c0649f4d13bf4367d021e40cee,Kenya Gachatha AB,Sunny's Coffee,Medium-Light,Japan,South-Central Kenya,Acatenango,8.71,"93,0",January 2021,"Sweetly spice-toned. Black currant, tea rose, pink peppercorn, toffee, oak in aroma and cup. Sweet structure with bright, juicy acidity; crisp, velvety mouthfeel. The quiet finish consolidates to notes of black currant and pink peppercorn.",cite
506c9c2acebf4b1c9fee0a137a762519,Coral,Finca Tasta,Medium-Light,Peru,Llayla District,Satipo Province,4.0,"94,0",January 2021,"Gently fruit-toned, harmonious and balanced. Strawberry, almond nougat, sandalwood, narcissus, lemon verbena in aroma and cup. Sweetly tart with juicy, bright acidity; vibrant, syrupy mouthfeel. Nicely composed finish centered around strawberry and sandalwood notes.",cite
b004ca828a8846a9be88ad65c8e33857,Zafiro,Finca Tasta,Medium-Light,Peru,Llayla District,Satipo Province,4.0,"92,0",January 2021,"Complex, sweet-savory. Tamarind, cocoa nib, marzipan, freesia-like flowers, thyme in aroma and cup. Savory-leaning structure with gentle acidity; very full, syrupy-smooth mouthfeel. A crisp finish leads with notes of freesia and tamarind, supported by cocoa nib and thyme.",cite
2b54a02085b94312af95d02aa76abecc,Colombia La Esperanza Winey Natural,Coffee Please,Medium-Light,Taiwan,Valle Del Cauca Department,Colombia,6.63,"93,0",January 2021,"Crisply deep-toned; rich, complex. Dark chocolate, cedar, musk, dried apricot, red wine grape in aroma and cup. Sweet in structure with bright acidity. The rich-toned finish consolidates to red wine grape and musk.",cite
2b60278f1f73417c9cf5a4a6aa766cf4,Costa Rica Cumbres Del Poas Anaerobic,Coffee Please,Medium-Light,Taiwan,Central Valley,Costa Rica,10.02,"92,0",January 2021,"Richly savory, sweetly herb-toned. Walnut, orange zest, spearmint, freesia-like flowers, brown sugar in aroma and cup. Sweet-savory structure with round, gentle acidity; crisp, satiny mouthfeel. The richly drying, bittersweet finish centers on notes of walnut and brown sugar.",cite
e4dd03f7255e406c8c759011fb7f88bf,Costa Rica Las Lajas Red Honey,Durango Coffee Company,Medium-Light,United States,Sabanilla De Alajuela,Costa Rica,4.69,"93,0",January 2021,"Gently sweet-tart, complexly layered. Blueberry jam, jasmine, almond, cedar, caramel in aroma and cup. Fruit-forward structure with gentle acidity; full, syrupy mouthfeel. Finish consolidates to notes of blueberry and caramel with undertones of cedar.",cite
405d3f50243449719f848619d39a654b,Papua New Guinea Kenta,Revel Coffee,Medium-Light,United States,Western Highlands Province,Papua New Guinea,5.22,"92,0",January 2021,"Richly sweet, caramel-toned. Caramel, grapefruit zest, magnolia, oak, a hint of thyme in aroma and cup. Sweet-toned structure with gentle acidity; very full, syrupy mouthfeel. Caramelly finish with undertones of grapefruit zest and oak.",cite
d48e6672eaec445caae75cfe496a3700,Ethiopia Guji Goro Muda Washed G1,94 Fresh Coffee,Light,Taiwan,Guji Zone,Southern Ethiopia,6.37,"95,0",January 2021,"High-toned, floral. Star jasmine, apricot, lemon verbena, maple syrup, marjoram in aroma and cup. Crisply sweet with vibrant, delicate acidity; silky-smooth mouthfeel. Flavor-saturated short finish with notes of star jasmine and lemon verbena, supported by a hint of marjoram, extending into the long.",cite
4fdaca127ab34dcaa4ac092acdfb6125,Ethiopian Guji Ana Sora Alcoholic Natural G1,Normandy Coffee Thai Cuisine,Medium-Light,Taiwan,Guji Zone,Southern Ethiopia,4.25,"94,0",January 2021,"Winy and fruit-toned. Wine barrel, cherry pie, sandalwood, agave syrup, gardenia in aroma and cup. Sweetly tart with citrusy acidity; plush, syrupy mouthfeel. The finish is crisp, tannic, and fruity-floral.",cite
2ae5bc348285441aa1da8e9e5b832a4a,Rum Barrel Aged Kauai Coffee,Kauai Coffee Company,Medium,Hawai'i,Kalaheo,Kauai,17.64,"92,0",December 2020,"Deep-toned, sweetly fermenty. Oak barrel, chocolate fudge, raspberry, freesia-like flowers, a hint of rum in aroma and cup. Sweet structure with gentle, round acidity; satiny-smooth mouthfeel. Chocolaty, oak-toned finish with rum undertones.",cite
6884e5df9c0349f896ba4829775b2cc0,Panama Hacienda La Esmeralda Gesha,Big Shoulders Coffee,Medium-Light,United States,Boquete,Panama,24.69,"96,0",December 2020,"Complex, floral- and citrus-toned. Lilac, cocoa nib, tangerine zest, apricot, sandalwood in aroma and cup. Delicately sweet-tart with juicy acidity; very full, syrupy mouthfeel. The deeply flavor-saturated finish resonates on and on.",cite
4a77395fdee646dcb4978731b6cf2f94,Ethiopia Cup of Excellence Guji Natural,Paradise Roasters,Light,United States,Guji Zone,Hambela Wamena District,17.59,"95,0",December 2020,"Complex, bright, citrusy. Meyer lemon zest, cocoa nib, dried hibiscus flowers, marjoram, red plum in aroma and cup. Sweetly tart with crisp but juicy acidity; lightly viscous, satiny mouthfeel. Layered finish with citrus and cocoa at the center.",cite
b706ae8b60d747ab8d7d712cd46e639c,Ethiopia Sidama Telamo FTO Natural,Souvenir Coffee,Medium-Light,United States,Sidama Region,South-Central Ethiopia,6.76,"95,0",December 2020,"Delicate, high-toned, elegantly fruit-driven. Wild strawberry, tangerine zest, cocoa nib, sandalwood, thyme in aroma and cup. Bright, sweetly tart structure with juicy acidity; silky-smooth, lilting mouthfeel. The resonant finish is saturated with flavor notes from aroma and cup in harmonious balance.",cite
8bced6f896bd480eb92c662a205a0c1a,Ethiopia Guji Laayyoo Natural,Paradise Roasters,Light,United States,Guji Zone,Southern Ethiopia,7.33,"94,0",December 2020,"Richly sweet-tart, brightly fruit-forward. Pomegranate, cocoa nib, butterscotch, hazelnut, passionflower in aroma in cup. Sweet-savory in structure with citrusy acidity; crisply smooth mouthfeel. Quiet, cocoa-toned finish with sweet hazelnut undertones.",cite
ecabe2240c554f64819a00638673113d,Peru Wilmer Alarcon Mirez,Big Shoulders Coffee,Medium-Light,United States,Cajamarca Region,Peru,6.47,"93,0",December 2020,"Richly aromatic, chocolaty. Dark chocolate, Bing cherry, pink grapefruit zest, lily, fresh-cut oak in aroma and cup. Crisply sweet with brisk acidity; plush, creamy mouthfeel. The finish consolidates to chocolate-covered cherry with lily undertones.",cite
8ea44e3c08414ad3b5a89b465d05c874,Ethiopia Natural Guji Uraga G1 Lot 20-05,Kakalove Cafe,Medium-Light,Taiwan,Guji Zone,Oromia Region,5.31,"94,0",January 2021,"Richly aromatic, sweetly tart, deeply savory. Lilac, dark chocolate, lemon drop, pink grapefruit zest, shiitake mushroom in aroma and cup. Harmonious sweet-tart-savory structure; lyrical, syrupy-smooth mouthfeel. The flavor-saturated finish leads with citrus notes (lemon drop, pink grapefruit zest) in the short, rounding to deep chocolate and sweet mushroom notes in the long.",cite
1d4c5f8904a04c3db8b693c1ff394ae4,Ethiopia Honey Yirgacheffe Koke,Oceana Coffee,Medium-Light,United States,Yirgacheffe,South-Central Ethiopia,6.47,"93,0",January 2021,"Fruit-forward, deep-toned. Blueberry jam, dark chocolate, magnolia, lemon verbena, maple syrup in aroma and cup. Sweet structure with pert acidity; full, syrupy mouthfeel. The berry-driven finish is supported by suggestions of dark chocolate and lemon verbena.",cite
8f48eee338c74f93b5eaff54ceb507b0,Espresso Havana,Paradise Roasters,Medium,United States,Indonesia,Ethiopia,5.57,"93,0",January 2021,"Evaluated as espresso. Rich, chocolaty, floral. Chocolate fudge, magnolia, blueberry pie, pipe tobacco, almond brittle in aroma and small cup. Crisp, satiny mouthfeel. The chocolaty finish is pleasantly complicated by notes of pipe tobacco. Cappuccino-scaled milk amplifies the chocolate and floral notes.",cite
